"id","months_age","sex","time","dur_min","meaningful_min","distant_min","tv_min","noise_min","silence_min","AWC","CTC","CVC","cds_ohs","mom_ed","fat_ed","hi"
20071,17,0,18,5,"1.12","2","0","0.17","1.68",136,5,13,"1",16,14,51.5
20071,17,0,18.05,5,"2.32","2.15","0","0","0.5",292,5,21,"0",16,14,51.5
20071,17,0,18.1,5,"1.7","2.47","0","0.02","0.8",281,1,1,"0",16,14,51.5
20071,17,0,18.15,5,"1.58","2.12","0","0","1.25",190,5,19,"split",16,14,51.5
20071,17,0,18.2,5,"2","2.05","0","0.03","0.88",82,10,47,"1",16,14,51.5
20071,17,0,18.25,5,"1.07","3.05","0.05","0","0.82",168,6,8,"1",16,14,51.5
20071,17,0,18.3,5,"1.52","2.1","0.02","0.05","1.3",295,7,12,"1",16,14,51.5
20071,17,0,18.35,5,"1.87","2.38","0.02","0","0.72",310,11,20,"split",16,14,51.5
20071,17,0,18.4,5,"1.23","3.03","0","0.02","0.68",229,7,8,"1",16,14,51.5
20071,17,0,18.45,5,"0.48","2.08","0.02","0.08","2.28",52,2,4,"1",16,14,51.5
20071,17,0,18.5,5,"1.23","2.43","0","0.25","1.03",24,2,34,"1",16,14,51.5
20071,17,0,18.55,5,"2.35","1.68","0.02","0","0.92",76,3,21,"split",16,14,51.5
20071,17,0,19,5,"2.5","1.4","0","0","1.08",127,9,35,"0",16,14,51.5
20071,17,0,19.05,5,"2.02","1.92","0.03","0","0.98",186,9,18,"0",16,14,51.5
20071,17,0,19.1,5,"1.63","2.5","0.05","0.03","0.73",179,5,13,"0",16,14,51.5
20071,17,0,19.15,5,"1.03","2.42","0.03","0.23","1.25",75,2,8,"0",16,14,51.5
20071,17,0,19.2,5,"0.73","3.07","0.02","0.03","1.12",88,3,15,"0",16,14,51.5
20071,17,0,19.25,5,"1.4","2.35","0","0","1.2",267,8,12,"1",16,14,51.5
20071,17,0,19.3,5,"2.07","1.07","0","0","1.85",479,3,6,"split",16,14,51.5
20071,17,0,19.35,5,"1.77","1.88","0","0","1.3",404,5,10,"split",16,14,51.5
20071,17,0,19.4,5,"2.1","2.32","0","0.05","0.52",183,3,22,"split",16,14,51.5
20071,17,0,19.45,5,"1.23","3.52","0","0.03","0.18",200,7,13,"1",16,14,51.5
20071,17,0,19.5,5,"1.82","2.27","0","0.1","0.78",173,8,42,"1",16,14,51.5
20073,18,1,11.5,3.433333333,"0.33","1.4","0.02","0.03","1.65",36,1,6,"1",16,16,48
20073,18,1,11.55,5,"0.73","2.02","0","0.08","2.17",54,4,19,"1",16,16,48
20073,18,1,12,5,"1.1","1.47","0.02","0.1","2.32",158,3,5,"1",16,16,48
20073,18,1,12.05,5,"1.22","1.33","0","0","2.45",169,11,25,"1",16,16,48
20073,18,1,12.1,4.3,"0.92","2.03","0.05","0.07","1.23",83,3,14,"1",16,16,48
20073,18,1,15.25,1.816666667,"0.13","0.5","0","0","1.18",30,0,0,"1",16,16,48
20073,18,1,15.3,5,"0.07","0.7","0","0.1","4.13",7,0,3,"1",16,16,48
20073,18,1,15.35,5,"0.18","0.55","0","0.02","4.25",6,0,5,"1",16,16,48
20073,18,1,15.4,5,"0.72","1.27","0","0.03","2.98",123,10,18,"1",16,16,48
20073,18,1,15.45,5,"0.63","1.83","0","0.03","2.5",43,5,19,"1",16,16,48
20073,18,1,15.5,5,"0.93","1.65","0","0.03","2.38",47,2,21,"1",16,16,48
20073,18,1,15.55,4.983333333,"1.4","2.27","0","0.02","1.3",181,7,20,"0",16,16,48
20073,18,1,16,5,"0.95","1.02","0","0.05","2.98",180,5,8,"1",16,16,48
20073,18,1,16.05,5,"1.27","1.5","0","0.03","2.2",263,5,5,"1",16,16,48
20073,18,1,16.1,5,"1.3","1.47","0","0.03","2.2",246,3,4,"1",16,16,48
20073,18,1,16.15,5,"0.73","1.32","0","0.88","2.07",134,2,5,"1",16,16,48
20073,18,1,16.2,5,"0.32","1.7","0","0.17","2.82",41,1,8,"1",16,16,48
20073,18,1,16.25,5,"1","1.27","0","0.3","2.43",164,9,13,"1",16,16,48
20073,18,1,16.3,5,"0.95","1.97","0","0.1","1.98",127,5,13,"1",16,16,48
20073,18,1,16.35,5,"1.23","1.62","0","0.02","2.13",215,5,10,"1",16,16,48
20073,18,1,16.4,5,"0.63","2.38","0","0.02","1.97",106,3,4,"1",16,16,48
20073,18,1,16.45,5,"0.15","2.3","0","0.15","2.4",2,0,0,"0",16,16,48
20073,18,1,16.5,5,"0.22","2.72","0","0.05","2.02",30,0,5,"1",16,16,48
20073,18,1,16.55,5,"0.58","1.82","0","0.03","2.57",89,3,8,"1",16,16,48
20073,18,1,17,5,"0.4","2.75","0.02","0.07","1.77",72,1,3,"1",16,16,48
20073,18,1,17.05,5,"2.3","1.28","0","0.02","1.4",437,24,29,"1",16,16,48
20073,18,1,17.1,5,"1.68","2.05","0","0","1.27",268,17,27,"1",16,16,48
20073,18,1,17.15,5,"0.97","2.42","0.02","0.03","1.57",115,4,11,"0",16,16,48
20073,18,1,17.2,5,"0.72","3.38","0.03","0.02","0.85",186,0,2,"0",16,16,48
20073,18,1,17.25,5,"0.58","3.17","0.02","0.15","1.08",146,0,0,"0",16,16,48
20073,18,1,17.3,5,"0.12","4.53","0","0.17","0.18",4,0,4,"0",16,16,48
20073,18,1,17.35,5,"0.17","2.48","0.03","0.07","2.25",33,0,0,"0",16,16,48
20073,18,1,17.4,5,"0.33","2.25","0.07","0","2.35",66,0,0,"1",16,16,48
20073,18,1,17.45,5,"0.67","2.12","0","0","2.22",144,2,3,"1",16,16,48
20073,18,1,17.5,5,"0.15","3.53","0.02","0.02","1.28",22,0,4,"1",16,16,48
20073,18,1,17.55,5,"0.68","3.45","0.03","0","0.83",111,1,10,"0",16,16,48
20073,18,1,18,5,"1.02","2.5","0","0.02","1.47",22,1,25,"0",16,16,48
20073,18,1,18.05,5,"0.63","2.28","0","0.2","1.88",71,1,15,"1",16,16,48
20073,18,1,18.1,5,"0.52","2.6","0","0.45","1.43",51,2,14,"1",16,16,48
20073,18,1,18.15,5,"0.98","2.88","0.02","0.03","1.08",68,1,10,"0",16,16,48
20073,18,1,7.25,4.483333333,"0.27","2.07","0.12","0.02","2.02",61,0,1,"0",16,16,48
20073,18,1,7.3,5,"0.23","0.83","0.05","0","3.88",39,2,5,"0",16,16,48
20073,18,1,7.35,5,"0.53","2.17","0","0.07","2.23",94,4,8,"1",16,16,48
20073,18,1,7.4,5,"0.38","1.88","0","0.42","2.32",72,0,1,"1",16,16,48
20073,18,1,7.45,5,"0.6","1.5","0","0.02","2.88",99,6,11,"1",16,16,48
20073,18,1,7.5,5,"0.33","1.6","0","0.05","3.02",27,1,9,"1",16,16,48
20073,18,1,7.55,5,"0.98","1.77","0","0.07","2.18",186,6,8,"1",16,16,48
20073,18,1,8,5,"0.38","2.85","0","0.02","1.75",39,5,15,"1",16,16,48
20073,18,1,8.05,5,"2.65","1.72","0.02","0.03","0.58",290,8,11,"1",16,16,48
20073,18,1,8.1,5,"0.65","1.28","1.52","0.03","1.52",80,2,3,"1",16,16,48
20073,18,1,8.15,5,"1.1","1.67","0","0.05","2.18",151,5,9,"1",16,16,48
20073,18,1,8.2,5,"0.93","1.4","0","0.13","2.53",96,11,29,"1",16,16,48
20073,18,1,8.25,5,"0.75","2.4","0","0","1.85",87,5,17,"1",16,16,48
20073,18,1,8.3,5,"0.62","1.28","0","0.02","3.08",56,3,14,"1",16,16,48
20073,18,1,8.35,5,"0.7","1.77","0","0.03","2.5",63,7,24,"1",16,16,48
20073,18,1,8.4,5,"0.7","2.52","0","0.05","1.73",100,4,12,"1",16,16,48
20073,18,1,8.45,5,"0.82","2.78","0","0.15","1.25",119,3,14,"1",16,16,48
20073,18,1,8.5,5,"0.55","3.37","0","0.07","1.02",85,2,13,"0",16,16,48
20073,18,1,8.55,5,"1","2.93","0","0.03","1.03",165,6,15,"1",16,16,48
20073,18,1,9,5,"0.95","3.2","0.02","0.03","0.8",164,6,11,"1",16,16,48
20073,18,1,9.05,5,"0.95","3.07","0","0.02","0.97",176,9,13,"1",16,16,48
20073,18,1,9.1,2,"0.1","0.35","0","0.02","1.53",14,0,2,"1",16,16,48
20073,18,1,12.2,1.683333333,"0.05","1.17","0","0.12","0.35",10,0,1,"1",16,16,48
20073,18,1,12.25,5,"0.03","2.77","0","2.12","0.08",0,0,1,"1",16,16,48
20073,18,1,12.3,5,"0.17","3.97","0","0.65","0.22",31,0,0,"1",16,16,48
20073,18,1,12.35,5,"1.77","1.9","0","0.05","1.28",338,7,12,"1",16,16,48
20073,18,1,12.4,5,"0.8","2.98","0.08","0.02","1.12",106,4,6,"1",16,16,48
20073,18,1,12.45,5,"0.03","1.97","0","0.03","2.97",0,0,1,"0",16,16,48
20073,18,1,12.5,5,"0.7","1.75","0","0","2.55",129,7,10,"1",16,16,48
20073,18,1,12.55,5,"2.7","1.53","0","0.02","0.75",592,11,13,"1",16,16,48
20073,18,1,13,5,"0.32","2.05","0","0.03","2.6",47,1,6,"1",16,16,48
20073,18,1,13.05,5,"0.15","1.58","0","0.32","2.95",22,1,1,"1",16,16,48
20073,18,1,13.1,5,"0.45","2.17","0","0.05","2.33",91,3,4,"0",16,16,48
20073,18,1,13.15,5,"0.07","2.33","0","0.35","2.25",10,0,3,"0",16,16,48
20073,18,1,13.2,5,"0.02","2.55","0","1.42","1.02",0,0,1,"0",16,16,48
20073,18,1,13.25,5,"0.2","1.32","0","0","3.48",11,0,5,"1",16,16,48
20073,18,1,13.3,5,"0.32","0.35","0","0","4.33",53,5,8,"1",16,16,48
20073,18,1,13.35,5,"0.32","0.98","0","0","3.7",33,2,9,"1",16,16,48
20073,18,1,13.4,2.833333333,"0.07","0.63","0","0.1","2.03",10,1,1,"1",16,16,48
20073,18,1,13.45,5,"0.53","1.57","0","0.05","2.85",5,1,29,"0",16,16,48
20073,18,1,13.5,5,"0.92","2.53","0","0.03","1.52",107,4,28,"0",16,16,48
20073,18,1,13.55,5,"0.53","2.02","0","0.7","1.75",63,2,6,"1",16,16,48
20073,18,1,14,5,"0.5","1.12","0","0.33","3.05",65,3,6,"1",16,16,48
20073,18,1,14.05,5,"0.72","2.63","0","0.08","1.57",86,4,17,"1",16,16,48
20073,18,1,14.1,5,"1.13","2.43","0","0.23","1.2",130,6,18,"1",16,16,48
20073,18,1,14.15,5,"0.73","2.87","0.02","0.32","1.07",82,5,14,"1",16,16,48
20073,18,1,14.2,5,"1.23","1.73","0.05","0.03","1.95",86,4,10,"1",16,16,48
20073,18,1,14.25,5,"0.78","1.57","0","0","2.65",77,8,26,"1",16,16,48
20073,18,1,10.15,4.483333333,"0.38","0.72","2.03","0","1.35",62,5,7,"1",16,16,48
20073,18,1,10.2,5,"0.45","0.27","2.85","0","1.43",95,2,6,"0",16,16,48
20073,18,1,10.25,5,"1.45","1.42","0.28","0","1.85",318,3,4,"0",16,16,48
20073,18,1,10.3,5,"1.37","1.07","0","0","2.57",251,16,29,"1",16,16,48
20073,18,1,10.35,5,"0.95","1.48","0","0.02","2.55",140,8,16,"1",16,16,48
20073,18,1,10.4,5,"1.13","2.55","0","0","1.32",100,6,31,"1",16,16,48
20073,18,1,10.45,5,"0.65","2.83","0","0.08","1.43",72,2,8,"1",16,16,48
20073,18,1,10.5,5,"1.6","2.45","0","0","0.95",344,1,2,"0",16,16,48
20073,18,1,10.55,5,"1.67","2.73","0","0.02","0.58",385,2,6,"0",16,16,48
20073,18,1,11,5,"2.15","1.93","0","0","0.92",480,9,15,"0",16,16,48
20073,18,1,11.05,5,"2.03","1.95","0","0.02","1",430,9,9,"1",16,16,48
20073,18,1,11.1,5,"1.13","2.58","0","0.08","1.2",199,3,8,"0",16,16,48
20073,18,1,11.15,5,"1.72","2.62","0","0","0.67",355,12,13,"0",16,16,48
20073,18,1,11.2,5,"1.95","2.78","0","0","0.27",391,12,14,"0",16,16,48
20073,18,1,11.25,5,"1.3","3.12","0","0.03","0.55",198,11,14,"0",16,16,48
20073,18,1,11.3,5,"1.5","3.13","0","0.02","0.35",280,8,12,"0",16,16,48
20073,18,1,11.35,5,"1.03","2.28","0","0","1.68",188,6,14,"0",16,16,48
20073,18,1,11.4,5,"1","3.43","0","0.1","0.47",230,3,4,"0",16,16,48
20073,18,1,11.45,5,"1.38","3.4","0","0.03","0.18",268,4,6,"0",16,16,48
20073,18,1,11.5,5,"1.68","2.67","0","0","0.65",353,3,6,"0",16,16,48
20073,18,1,11.55,5,"1.03","2.5","0.02","0","1.45",168,4,4,"0",16,16,48
20073,18,1,12,5,"2.1","2.38","0.02","0.03","0.47",314,7,17,"0",16,16,48
20073,18,1,12.05,5,"1.93","2.07","0","0.08","0.92",225,4,9,"0",16,16,48
20073,18,1,12.1,5,"1.3","2.95","0","0.18","0.57",237,7,9,"1",16,16,48
20073,18,1,8.05,4.183333333,"0.23","2.42","0.03","0.02","1.48",14,3,7,"1",16,16,48
20073,18,1,8.1,5,"0.08","2.72","0","0.53","1.67",10,2,2,"1",16,16,48
20073,18,1,8.15,5,"0.8","3.25","0","0.23","0.72",140,2,9,"0",16,16,48
20073,18,1,8.2,5,"0.82","3.37","0.07","0.03","0.72",148,4,6,"1",16,16,48
20073,18,1,8.25,5,"0.42","3.75","0","0.22","0.62",64,1,3,"1",16,16,48
20073,18,1,8.3,5,"0.12","4.5","0.02","0.12","0.25",16,1,4,"1",16,16,48
20073,18,1,8.35,5,"0.33","4.13","0.38","0.1","0.05",0,0,16,"1",16,16,48
20073,18,1,8.4,5,"0.45","4.4","0.12","0","0.03",38,2,12,"1",16,16,48
20073,18,1,8.45,5,"0.25","4.47","0.25","0.02","0.02",26,1,10,"1",16,16,48
20073,18,1,8.5,5,"0.4","3.73","0.03","0.17","0.67",38,5,17,"1",16,16,48
20073,18,1,8.55,5,"0.42","3.63","0","0.07","0.88",62,7,15,"1",16,16,48
20073,18,1,9,5,"0.08","3.3","0","0","1.62",10,0,0,"0",16,16,48
20073,18,1,9.05,5,"0.37","3.83","0","0","0.8",58,4,8,"1",16,16,48
20073,18,1,9.1,5,"0.78","2.58","0.02","0.18","1.43",89,3,14,"1",16,16,48
20073,18,1,9.15,5,"0.5","3.8","0","0.02","0.68",5,0,10,"0",16,16,48
20073,18,1,9.2,5,"0.65","2.23","0","0.23","1.88",8,1,33,"0",16,16,48
20073,18,1,9.25,5,"0.68","2.05","0.03","0","2.23",28,5,22,"1",16,16,48
20073,18,1,9.3,5,"1.2","2.92","0.17","0.07","0.65",202,8,9,"0",16,16,48
20073,18,1,9.35,5,"0.22","1.82","1.82","0.05","1.1",20,2,9,"1",16,16,48
20073,18,1,9.4,5,"0.38","0.3","4.2","0.1","0.02",27,2,8,"1",16,16,48
20073,18,1,9.45,5,"0.47","2.67","1.62","0.07","0.18",38,2,11,"1",16,16,48
20073,18,1,9.5,5,"0.75","3.7","0.03","0.03","0.48",57,5,23,"1",16,16,48
20073,18,1,9.55,5,"0.5","2.72","0.03","0.03","1.72",77,0,1,"0",16,16,48
20086,19,0,10.25,1.583333333,"0.7","0.37","0","0","0.5",68,7,19,"1",16,16,63
20086,19,0,8,5,"2.17","1.58","0","0","1.2",193,30,77,"1",16,16,63
20086,19,0,8.05,5,"0.77","2.4","0","0.1","1.7",33,5,42,"1",16,16,63
20086,19,0,8.1,5,"1.08","1.2","0","0.02","2.67",59,4,39,"1",16,16,63
20086,19,0,8.15,5,"1.1","1.85","0","0","2.02",42,5,45,"1",16,16,63
20086,19,0,8.2,5,"0.85","1.75","0","0","2.37",12,2,46,"1",16,16,63
20086,19,0,8.25,5,"1.48","2.3","0","0.03","1.15",42,5,65,"1",16,16,63
20086,19,0,8.3,5,"0.92","2.3","0","0","1.75",45,3,44,"1",16,16,63
20086,19,0,8.35,5,"0.92","1.6","0","0.03","2.42",27,5,35,"1",16,16,63
20086,19,0,8.4,5,"1.37","1.23","0","0.05","2.32",81,11,52,"1",16,16,63
20086,19,0,8.45,5,"0.68","1.52","0.02","0.02","2.73",75,7,25,"1",16,16,63
20086,19,0,8.5,5,"1.03","1.5","0","0.02","2.43",98,10,32,"1",16,16,63
20086,19,0,8.55,5,"1.08","1.83","0","0.05","2.02",64,4,41,"1",16,16,63
20086,19,0,9,5,"0.27","0.82","0.03","0.02","3.83",21,1,10,"1",16,16,63
20086,19,0,9.05,5,"0.1","1.27","0","0.05","3.55",0,0,1,"0",16,16,63
20086,19,0,9.1,5,"0.9","1.72","0","0","2.35",6,1,44,"0",16,16,63
20086,19,0,9.15,5,"0.62","1.62","0","0","2.73",22,2,27,"1",16,16,63
20086,19,0,9.2,5,"0.6","1.83","0","0.53","2",18,3,28,"1",16,16,63
20086,19,0,9.25,5,"0.78","1.97","0","0.05","2.17",9,1,38,"1",16,16,63
20086,19,0,9.3,5,"0.73","2.98","0","0.13","1.12",12,2,41,"1",16,16,63
20086,19,0,9.35,5,"0.5","2.72","0","0.13","1.62",0,0,28,"1",16,16,63
20086,19,0,9.4,5,"0.82","2.57","0.12","0","1.47",6,2,32,"1",16,16,63
20086,19,0,9.45,5,"0.8","2.12","0.03","0.05","1.95",8,0,29,"0",16,16,63
20086,19,0,9.5,5,"0.27","1.8","0.12","0.03","2.75",9,1,14,"0",16,16,63
20086,19,0,9.55,5,"0.92","1.92","0.15","0","1.95",4,1,37,"0",16,16,63
20086,19,0,10,5,"0.9","2.03","0","0.05","1.98",2,1,45,"0",16,16,63
20086,19,0,10.05,5,"1.15","2.27","0","0.03","1.5",6,1,35,"0",16,16,63
20086,19,0,10.1,5,"1","2.13","0.02","0.02","1.8",10,2,28,"1",16,16,63
20086,19,0,10.15,5,"1.33","2.07","0","0.02","1.55",32,4,63,"1",16,16,63
20086,19,0,10.2,5,"0.98","2.62","0","0.02","1.35",0,0,47,"1",16,16,63
20086,19,0,10.25,5,"1.3","2.3","0","0.05","1.32",25,6,62,"1",16,16,63
20086,19,0,10.3,5,"1.18","2.43","0","0","1.37",16,3,54,"1",16,16,63
20086,19,0,10.4,5,"0.12","0.05","4.78","0","0.02",6,1,6,"1",16,16,63
20086,19,0,10.45,5,"0.12","0","4.77","0.1","0",0,0,8,"1",16,16,63
20086,19,0,10.5,5,"0.22","0.07","4.68","0","0",0,0,16,"1",16,16,63
20086,19,0,10.55,5,"0.35","0.08","4.2","0","0.33",39,2,15,"1",16,16,63
20086,19,0,11,5,"0.93","0.37","2.98","0.02","0.67",14,2,41,"split",16,16,63
20086,19,0,11.05,5,"1.03","2.85","0.05","0","1.02",119,8,36,"split",16,16,63
20086,19,0,11.1,5,"2.22","2.18","0","0.03","0.55",432,23,32,"split",16,16,63
20086,19,0,11.15,5,"1.52","2.3","0.1","0.08","0.97",218,21,39,"1",16,16,63
20086,19,0,11.2,5,"1.17","3.07","0.02","0","0.73",163,11,30,"1",16,16,63
20086,19,0,11.25,5,"0.75","3.42","0","0","0.82",118,8,20,"0",16,16,63
20086,19,0,11.3,5,"1.08","3.12","0.02","0.1","0.65",183,13,27,"0",16,16,63
20086,19,0,11.35,5,"1","2.87","0","0","1.12",4,2,58,"0",16,16,63
20086,19,0,11.4,5,"0.47","2.78","0","0.02","1.7",29,3,25,"1",16,16,63
20086,19,0,11.45,5,"0.33","3.18","0","0.18","1.27",3,1,19,"1",16,16,63
20086,19,0,11.5,5,"0.38","3.35","0","0.1","1.13",41,4,11,"1",16,16,63
20086,19,0,11.55,5,"1.03","2.5","0.1","0.05","1.27",93,9,30,"0",16,16,63
20086,19,0,12,5,"2.23","0.37","0.13","0","2.25",403,12,17,"0",16,16,63
20086,19,0,12.05,5,"1.62","0.68","0","0","2.68",205,15,41,"split",16,16,63
20086,19,0,12.1,5,"1.88","0.88","0","0.13","2.07",324,15,32,"1",16,16,63
20086,19,0,12.15,5,"2.6","0.8","0","0.22","1.33",389,18,30,"split",16,16,63
20086,19,0,12.2,5,"1.43","1.52","0","0.23","1.77",235,18,32,"0",16,16,63
20086,19,0,12.25,5,"1.4","1.83","0.02","0.4","1.3",249,5,22,"split",16,16,63
20086,19,0,12.3,5,"1.02","3.28","0","0.03","0.63",105,10,34,"0",16,16,63
20086,19,0,12.35,5,"1.08","2.87","0","0","1.03",153,8,28,"0",16,16,63
20086,19,0,12.4,5,"1.17","2.23","0","0.05","1.53",58,5,46,"split",16,16,63
20086,19,0,12.45,5,"0.68","2.27","0","0.08","1.93",1,1,32,"0",16,16,63
20086,19,0,12.5,5,"1","2.03","0","0.07","1.87",15,3,46,"1",16,16,63
20086,19,0,12.55,5,"0.83","2.13","0.02","0.07","1.93",31,5,40,"0",16,16,63
20086,19,0,13,5,"1.02","2.07","0.02","0.05","1.8",62,8,38,"1",16,16,63
20086,19,0,13.05,5,"0.82","2.1","0.02","0.23","1.8",26,3,38,"1",16,16,63
20086,19,0,13.1,5,"1.17","2.33","0","0.02","1.47",51,5,43,"1",16,16,63
20086,19,0,13.15,5,"0.8","2.83","0","0.03","1.3",52,7,34,"1",16,16,63
20086,19,0,13.2,5,"0.8","2.6","0","0.02","1.53",35,2,29,"split",16,16,63
20086,19,0,13.25,5,"1.58","0.73","2.35","0","0.32",349,3,10,"1",16,16,63
20086,19,0,13.45,5,"1.3","2.27","0.2","0.03","1.15",208,6,18,"split",16,16,63
20086,19,0,13.5,5,"0.78","2.05","0","0.02","2.12",32,4,43,"1",16,16,63
20086,19,0,13.55,5,"0.18","1.03","0","0.15","3.62",16,1,2,"1",16,16,63
20086,19,0,14,5,"0.37","0.97","0","0","3.65",0,0,0,"1",16,16,63
20086,19,0,16.45,5,"0.45","1.12","0.02","0","3.38",0,0,1,"0",16,16,63
20086,19,0,16.5,5,"0.63","0.97","0","0","3.37",0,0,3,"0",16,16,63
20086,19,0,16.55,5,"1.37","1.08","0.02","0","2.48",95,0,0,"split",16,16,63
20086,19,0,17.05,5,"0.85","1.3","0","0.02","2.8",98,6,23,"split",16,16,63
20086,19,0,17.1,5,"1.27","1.72","0","0","1.98",126,5,36,"1",16,16,63
20086,19,0,17.15,5,"0.73","1.77","0","0.07","2.4",55,10,26,"1",16,16,63
20086,19,0,17.2,5,"0.67","1.88","0","0","2.42",0,0,35,"0",16,16,63
20086,19,0,17.25,5,"0.65","1.92","0","0","2.42",26,3,34,"1",16,16,63
20086,19,0,17.3,5,"1.6","1.75","0","0","1.6",138,26,55,"1",16,16,63
20086,19,0,17.35,5,"1.47","1.48","0.02","0","2",127,22,59,"1",16,16,63
20086,19,0,17.4,5,"1.05","2.08","0","0.05","1.78",73,11,40,"1",16,16,63
20086,19,0,17.45,5,"1.08","2.8","0","0.02","1.05",85,9,47,"split",16,16,63
20086,19,0,17.5,5,"0.7","3.38","0","0","0.9",39,2,29,"1",16,16,63
20086,19,0,17.55,5,"0.5","2.37","0.02","0","2.08",53,7,24,"split",16,16,63
20086,19,0,18,5,"0.87","2.02","0.02","0.02","2.05",138,8,21,"split",16,16,63
20086,19,0,18.05,5,"0.9","2.65","0","0","1.4",109,8,22,"split",16,16,63
20086,19,0,18.1,5,"1.25","2.58","0","0.08","1.03",228,9,16,"0",16,16,63
20086,19,0,18.15,5,"1.05","2.73","0.03","0.12","1.05",90,8,38,"0",16,16,63
20086,19,0,18.2,5,"0.78","2.3","0.17","0.38","1.33",13,1,31,"0",16,16,63
20086,19,0,18.25,5,"1.67","0.8","0","0.08","2.42",144,15,40,"1",16,16,63
20086,19,0,18.3,5,"0.9","1.12","0","0.03","2.92",68,10,30,"1",16,16,63
20086,19,0,18.35,5,"1.85","1.35","0","0.12","1.67",32,5,56,"1",16,16,63
20086,19,0,18.4,5,"2.32","0.9","0.02","0","1.73",201,23,68,"1",16,16,63
20086,19,0,18.45,5,"2.2","0.63","0","0.03","2.12",125,18,74,"1",16,16,63
20086,19,0,18.5,5,"0.22","0.5","0.15","0.07","4.03",14,2,8,"1",16,16,63
20086,19,0,18.55,5,"0.63","0.73","0.22","0.02","3.37",34,5,23,"1",16,16,63
20086,19,0,19,5,"1.18","1.02","0","0.02","2.75",99,11,42,"1",16,16,63
20086,19,0,19.05,5,"1.98","0.3","0","0","2.68",183,28,58,"1",16,16,63
20086,19,0,19.1,5,"0.95","1.02","0","1.08","1.93",110,14,20,"1",16,16,63
20086,19,0,19.15,5,"0.5","1.05","0","0.93","2.48",103,0,0,"1",16,16,63
20086,19,0,19.2,5,"1.25","1.22","0","0.02","2.48",99,6,30,"1",16,16,63
20086,19,0,19.25,5.066666667,"1.32","0.72","0","0.03","2.98",80,8,46,"1",16,16,63
20108,18,1,8.55,2.583333333,"1.25","1.22","0.02","0","0.08",248,8,8,"1",18,15,45.5
20108,18,1,9,5,"1.18","3.18","0","0","0.62",199,3,7,"0",18,15,45.5
20108,18,1,9.05,5,"2.62","2.27","0","0","0.1",498,9,13,"split",18,15,45.5
20108,18,1,9.1,5,"0.78","3.85","0","0","0.32",129,2,6,"split",18,15,45.5
20108,18,1,9.15,5,"0.65","3.27","0.12","0.72","0.22",65,3,5,"split",18,15,45.5
20108,18,1,9.2,5,"0.65","2.75","0.02","1.53","0",25,0,8,"split",18,15,45.5
20108,18,1,9.25,5,"1.4","2.13","0","0.17","1.27",133,3,5,"1",18,15,45.5
20108,18,1,9.3,5,"0.85","1.62","0","1.47","1.05",180,6,14,"1",18,15,45.5
20108,18,1,9.35,5,"0.53","2.82","0","1.63","0",145,0,2,"1",18,15,45.5
20108,18,1,9.4,5,"0.52","3.92","0","0.25","0.27",102,2,7,"1",18,15,45.5
20108,18,1,9.45,5,"0.98","3.12","0","0.68","0.18",268,1,4,"split",18,15,45.5
20108,18,1,9.5,5,"0.43","3.72","0.02","0.37","0.45",37,3,18,"1",18,15,45.5
20108,18,1,9.55,5,"0.68","3.87","0","0.25","0.17",80,4,30,"1",18,15,45.5
20108,18,1,10,5,"0.75","3.67","0","0.02","0.53",33,4,33,"1",18,15,45.5
20108,18,1,10.05,5,"0.82","3.18","0","0.65","0.32",61,1,28,"split",18,15,45.5
20108,18,1,10.1,5,"0.7","3.1","0","1.13","0.03",101,9,23,"split",18,15,45.5
20108,18,1,10.15,5,"0.38","3.78","0","0","0.82",62,1,10,"0",18,15,45.5
20108,18,1,10.2,5,"1.17","3.35","0","0","0.45",91,6,28,"1",18,15,45.5
20108,18,1,10.25,5,"0.17","3.63","0","0.9","0.25",26,2,4,"1",18,15,45.5
20108,18,1,10.3,5,"1.43","1.6","0.12","0","1.8",274,1,1,"split",18,15,45.5
20108,18,1,10.35,5,"1.75","1.25","0.03","0.02","1.92",249,0,1,"0",18,15,45.5
20108,18,1,10.4,5,"1.93","1.75","0","0","1.28",292,2,3,"0",18,15,45.5
20108,18,1,10.45,5,"1.53","1.98","0.03","0.1","1.32",202,1,3,"split",18,15,45.5
20108,18,1,10.5,5,"1.5","2.15","0","0.4","0.92",138,7,12,"split",18,15,45.5
20108,18,1,10.55,5,"0.98","2.9","0","0.03","1.05",26,2,21,"1",18,15,45.5
20108,18,1,11,5,"1.62","2.83","0.15","0","0.37",105,4,23,"1",18,15,45.5
20108,18,1,11.05,5,"1.2","3.62","0.03","0","0.1",59,5,25,"1",18,15,45.5
20108,18,1,11.1,5,"1.37","2.4","0.02","0","1.2",182,3,21,"split",18,15,45.5
20108,18,1,11.15,5,"1.28","2.78","0.03","0","0.85",209,5,16,"1",18,15,45.5
20108,18,1,11.2,5,"0.85","4.12","0.02","0","0",139,2,8,"split",18,15,45.5
20108,18,1,11.25,5,"0.6","4.32","0","0","0.03",126,5,16,"1",18,15,45.5
20108,18,1,11.3,5,"0.38","4.42","0","0.07","0.1",58,4,9,"split",18,15,45.5
20108,18,1,11.35,5,"0.6","3.55","0","0.08","0.73",8,1,6,"0",18,15,45.5
20108,18,1,11.4,5,"0.97","4","0","0","0.02",123,1,4,"split",18,15,45.5
